window_id,GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score,time,valence,arousal,videoID,start_time,end_time,P_id.1,probe,prev_window,diameter_mean,diameter_std,diameter_min,diameter_max,confidence_gaze_mean,confidence_gaze_<lambda_0>,norm_pos_x_gaze_mean,norm_pos_x_gaze_std,norm_pos_y_gaze_mean,norm_pos_y_gaze_std,gaze_normal0_x_mean,gaze_normal0_x_std,gaze_normal0_y_mean,gaze_normal0_y_std,gaze_normal0_z_mean,gaze_normal0_z_std,gaze_point_3d_x_mean,gaze_point_3d_x_std,gaze_point_3d_y_mean,gaze_point_3d_y_std,gaze_point_3d_z_mean,gaze_point_3d_z_std,ellipse_axis_a_mean,ellipse_axis_b_mean
23.0,0.2883333333333333,0.0045722222222222,0.3446153846153846,0.029287573964497,0.3333333333333333,0.3749999999999999,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,19.395726995277837,2.836310118812962,1.4098025639854503e-06,28.39276528633824,0.9525109325670046,35,0.5586283354532109,0.1451441009449312,0.5605892489859685,0.4352192273883812,-0.022451205058434936,0.2105235277407988,-0.22041106435055596,0.131000579342419,0.9380905641781248,0.09735354354426609,20.06150055793633,40.72184307115177,-15.759069207416974,45.291316711169976,154.56909474493622,38.28435881737236,15.310119964471282,19.395726995277837
24.0,0.2708333333333332,0.0056423611111111,0.3546153846153846,0.0231532544378698,0.3229166666666666,0.3846153846153846,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,20.455357872078988,1.1842576516555123,10.972864723959727,24.64199389646199,0.826371587830412,178,0.6955408978808427,0.10604166718697851,0.5657336716185744,0.1835304110231527,0.25726144548730906,0.13095388404858604,-0.23108121780814267,0.16719245449546066,0.9056851407283186,0.12289155336160097,93.05275878556489,833.126213089321,-55.366760781079144,641.9688019908314,286.9227814730838,2393.101216778038,17.01952753930503,20.455357872078988
25.0,0.2508333333333333,0.0048256944444444,0.3646153846153846,0.0297183431952662,0.2916666666666667,0.3749999999999999,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,20.453907679523542,3.2795676606052506,4.6542563429685575e-06,30.118770073120977,0.9137942166514621,40,0.5914995997908978,0.08993280714983877,0.5047958808754816,0.1376916959707396,0.0180964310076843,0.15441738749233253,-0.17636670323752085,0.08481728399972836,0.9668952011792905,0.05167199292163149,24.651081128846887,29.73961498952308,-10.499857340752259,34.35563699335974,156.66423146579498,64.061778589501,17.250156904303278,20.453907679523542
26.0,0.2691666666666666,0.0062645833333333,0.3492307692307691,0.0330082840236686,0.3333333333333333,0.4134615384615384,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,23.671927678546165,1.3743662697628805,11.905563440384777,27.22508345693708,0.8568755174120214,87,0.5773892073916259,0.07055058056803173,0.434696562127449,0.44416856440807984,-0.010237105043724824,0.1582740324370365,-0.13385706108131468,0.10676543725548908,0.9714696752481758,0.042505273359994857,27.198592061977802,83.86747371429341,-7.550969539530859,147.5727261655444,169.8281708536127,344.9981375788761,20.285380489925476,23.671927678546165
27.0,0.2875,0.0056423611111111,0.37,0.0386917159763313,0.3333333333333333,0.4423076923076923,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,22.123072671070407,1.07613927087444,12.349182844132466,25.643815471433925,0.9042130977141984,90,0.6326758508581132,0.08837953888246172,0.5203641484583309,0.11225289830925714,0.10283487759652749,0.14927705624001508,-0.19471194390602475,0.06716286263360145,0.9609363617045283,0.03664630596593476,59.03259613144581,438.97029404011874,-50.13068437207032,673.1931839338511,273.4822856563735,1697.9769948207343,18.91955155174664,22.123072671070407
28.0,0.2658333333333333,0.00575625,0.3684615384615384,0.0315437869822485,0.3333333333333333,0.4519230769230768,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,21.921113462625208,0.6198541720027878,20.56441828277706,23.60560452887489,0.944677087294982,2,0.6068534789958755,0.08906562091090729,0.5100304731154551,0.06952037193680141,0.025168981613810284,0.1317666341041409,-0.18276856142729378,0.06266917615423852,0.9718608797301653,0.013269796771533608,25.85933491329604,20.917948721403835,-8.539312060041981,10.372978242688147,137.24656216994268,17.463558278620322,18.51959765431783,21.921113462625208
29.0,0.2649999999999999,0.00415,0.3384615384615383,0.0323076923076923,0.2916666666666667,0.3846153846153846,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,22.20977481772433,1.0647870986866754,19.962363210006814,26.823457311428893,0.8714085722158683,17,0.5672122495613156,0.08648133475305272,0.4523682347416594,0.049603977714234686,-0.03639287428313401,0.14353454764306814,-0.1444343382955782,0.03181432125374728,0.9772340709749066,0.035099898570202445,16.447933073595646,22.045015899639626,-1.061813648462877,9.211379842076019,133.61792409855306,29.15840350834149,18.747190304119695,22.20977481772433
30.0,0.2808333333333332,0.0066534722222222,0.3492307692307692,0.0307597633136094,0.3333333333333333,0.3461538461538461,,,,,0.0,0.0,1.0,4.0,,1751711846682.0,2.8666666666666667,2.33,4.0,1751711846077.0,1751711851077.0,1.0,1.0,1.0,21.539627977219432,1.0749119441803239,12.20093985696878,26.148645161932915,0.9132878027125922,60,0.6140119929807747,0.04474843558295175,0.5131205803443237,0.1425624206737216,0.051242101949994096,0.1062537291371238,-0.17627585363995682,0.0706968143593391,0.9741872834693973,0.03141171959016451,68.23901684017245,866.8787895033284,-70.2301035100179,1322.036705950112,341.4073069212874,3717.5628852531067,18.532712401650876,21.539627977219432
31.0,0.2733333333333333,0.0064694444444444,0.3499999999999999,0.0291272189349112,0.3333333333333333,0.3749999999999999,,,,,0.0,0.0,1.0,4.0,,1751711890143.0,2.911666666666666,2.955,4.0,1751711886085.0,1751711891085.0,1.0,1.0,1.0,22.11138668931581,0.756227669303774,13.42019644521467,25.6211307216172,0.9393512703642463,62,0.5968707808162631,0.11025842563554826,0.5388829451763685,0.08454936228195242,0.03174573445178101,0.18063326023322399,-0.2045612623464701,0.06581456350368417,0.9580985191669478,0.04761208552971913,23.503846601418832,31.087101094539683,-13.872312415858177,26.531260487951137,155.54739741875463,73.97290779747703,18.426589950809014,22.11138668931581
32.0,0.2666666666666666,0.0045833333333333,0.3392307692307692,0.0264313609467455,0.2916666666666667,0.3846153846153846,,,,,0.0,0.0,1.0,4.0,,1751711891971.5,3.4675,2.6675,4.0,1751711891086.0,1751711896086.0,1.0,1.0,1.0,22.330372625095745,0.4459946271762921,20.48449770329585,25.68942636574047,0.9263607243381797,31,0.6618924480041835,0.03622049493858915,0.5061863766802102,0.08564136654497491,0.11574184121990012,0.09211503207740562,-0.17724322130430317,0.08068148205949881,0.9684569680120988,0.047949901485556105,44.92711908474471,52.132068055283135,-14.392539734507455,80.29527573281487,157.52035903410737,178.91791604564366,19.51024406874834,22.330372625095745
33.0,0.2641666666666666,0.0050423611111111,0.3523076923076922,0.0332165680473372,0.3333333333333333,0.3461538461538461,,,,,0.0,0.0,1.0,4.0,,1751711891971.5,3.4675,2.6675,4.0,1751711891086.0,1751711896086.0,1.0,1.0,1.0,21.55863877949319,0.9385984254660912,11.00747115568889,27.839877959784197,0.8832040970743867,87,0.6655625885879444,0.03400171990586789,0.4944673361974814,0.11865344904084689,0.1449973927388158,0.11232812899644995,-0.1521770895516119,0.07947627830472206,0.9663439435189011,0.05551251254811905,67.69017526024192,337.9778447617553,-48.127810727172466,639.7213078398207,261.3405474708888,1582.1383962028112,19.16528989770542,21.55863877949319
0.0,0.4066666666666667,0.0062194444444444,0.3684615384615384,0.0367508875739645,0.4895833333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710046243.0,5.0,5.0,5.0,1751710046243.0,1751710051243.0,1.0,1.0,1.0,23.714802473574082,2.1783609018908745,13.816619439358298,29.042025313650186,0.8998268090415439,69,0.48084005299928906,0.3067973328022056,0.5257096228515895,0.22375461743026173,-0.1328533416165733,0.12188268087296847,-0.22098401119837294,0.10891013200063666,0.9515183677763133,0.03788939104539049,0.5518159816752088,74.03975987491566,-39.670799528185604,306.30171464396693,209.6926380982768,618.9399612643215,18.546620589807052,23.714802473574082
1.0,0.3991666666666666,0.0064645833333333,0.3592307692307692,0.0308644970414201,0.4583333333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710046243.0,5.0,5.0,5.0,1751710046243.0,1751710051243.0,1.0,1.0,1.0,21.732840924020827,1.3390084278698833,11.279966665738424,25.27991753868753,0.9106943971079949,96,0.4969593201513146,0.04989432592416496,0.5985498228612322,0.12323543212447233,-0.10680197510827225,0.15072289610329648,-0.24542191952677225,0.07722435476651891,0.9474491234799284,0.04524038407197338,6.3791324911235545,74.6383095727548,-50.89983499206927,195.10840180288102,261.22843785253036,609.1689006745185,16.937705664247197,21.732840924020827
2.0,0.3925,0.0057701388888888,0.3738461538461537,0.0246177514792899,0.4583333333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710060846.5,4.6,5.0,5.0,1751710056245.0,1751710061245.0,1.0,1.0,1.0,22.25575146510566,1.3425291144575695,13.202408137834835,26.525472547181103,0.9558802701538885,7,0.5180978263563291,0.14122069418837682,0.48578121966412025,0.21182972357632573,-0.09296569621934986,0.2164374970424853,-0.180097769403529,0.12769090731240512,0.9461915104929975,0.023349850496342493,7.2086524237452325,39.8043866334853,-10.261765968681845,62.90830859798476,153.7275162895449,104.56962681271177,17.590821099918095,22.25575146510566
3.0,0.4,0.0068055555555555,0.3707692307692307,0.0302224852071005,0.4583333333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710061521.5,4.065,5.0,5.0,1751710061246.0,1751710066246.0,1.0,1.0,1.0,22.306125538943913,1.3454862209606746,13.97684611620409,25.543026047616152,0.963330402858693,47,0.5303723751875066,0.06978123772707408,0.5777589082830995,0.10890044684797803,-0.0801729618121341,0.12934216822285555,-0.24336466176940744,0.06403355983003524,0.9556470548103667,0.016503390558093887,11.23289561516154,33.4750268696798,-30.902505124191496,176.66176316624595,188.4852893369715,455.36571899051836,17.548180817304306,22.306125538943913
4.0,0.3925,0.0058395833333333,0.3676923076923076,0.0340331360946745,0.4583333333333333,0.3749999999999999,,,,,1.0,0.0,1.0,5.0,,1751710061521.5,4.065,5.0,5.0,1751710061246.0,1751710066246.0,1.0,1.0,1.0,21.391916603784082,1.470342317135695,14.911691355531204,34.076663084375085,0.8400726086563446,167,0.6056331922657698,0.22091208077120536,0.5221144624538454,1.2003381969170248,0.07155279785030322,0.17142920800854292,-0.19924432149051893,0.1281355681907321,0.9520740072784007,0.054529730320946615,53.552967520199864,205.99901427488916,-33.8109837500905,261.5604515464965,301.7558720925969,963.8219308946659,18.074442504109832,21.391916603784082
5.0,0.3983333333333334,0.0061916666666666,0.3546153846153845,0.0368810650887574,0.4583333333333333,0.3461538461538461,,,,,1.0,0.0,1.0,5.0,,1751710061521.5,4.065,5.0,5.0,1751710061246.0,1751710066246.0,1.0,1.0,1.0,50286355.55565143,1252119648.1883745,12.747458458430785,31177527829.607967,0.8048000382685444,227,0.4786410456413646,0.19584305969883756,0.4937959208042836,0.8018907178100978,-0.07380482619260702,0.23754396135389919,-0.20534159275827432,0.09828292624208063,0.9396878218276307,0.057888240902201404,-5.707092820678151,65.70871241084816,-119.61174015578347,2217.0342672809425,435.4793094501961,4537.520778275112,16.162807892482167,50286355.55565143
6.0,0.3891666666666667,0.0066395833333333,0.3592307692307692,0.0317520710059171,0.4583333333333333,0.3461538461538461,,,,,1.0,0.0,1.0,5.0,,1751710078478.5,5.4,5.0,5.0,1751710076249.0,1751710081249.0,1.0,0.0,1.0,62788991.29740376,1560908992.1242254,16.024945490097384,38803582240.50912,0.8900055701908794,67,0.7803852718692201,0.23043928795453106,0.4123783761967418,0.14559062861680075,0.37329037417609334,0.33130298089599086,-0.0673137463370938,0.06817731613997283,0.8560733052914866,0.09463355017488632,-72.40396091994458,3089.1131854379946,-0.9539198820970799,2628.9671648218973,929.2201544956582,16325.09361925215,20.893998804391682,62788991.29740376
7.0,0.3849999999999999,0.0056638888888888,0.3638461538461538,0.0302491124260355,0.4583333333333333,0.3749999999999999,,,,,1.0,0.0,1.0,5.0,,1751710083590.4285,7.092857142857143,4.428571428571429,5.0,1751710081250.0,1751710086250.0,1.0,0.0,0.0,23.714105073946328,1.002438823066907,17.73090633803222,28.298398812938515,0.9111598767469214,50,0.7826994041412669,0.08920196726389813,0.39516192154275315,0.08758697680796601,0.323006097092228,0.1446972905271906,-0.0815897215932702,0.06520901128867404,0.927005002523582,0.06713363796451279,72.59744863036033,68.67817818010118,4.764060972055032,65.44802068126701,150.01261445087195,218.65473782217035,21.834800284931976,23.714105073946328
8.0,0.3825,0.0088673611111111,0.3623076923076923,0.0323130177514792,0.4583333333333333,0.3461538461538461,,,,,1.0,0.0,1.0,5.0,,1751710088776.75,7.13,3.0,5.0,1751710086251.0,1751710091251.0,1.0,0.0,0.0,24.4850513295088,1.0789649709649123,12.011938637293085,30.647717943297227,0.9216103622932207,46,0.7844751536192757,0.05421245321389382,0.476226254441524,0.12169017544092564,0.315635072598304,0.09190140850297335,-0.1414545170613967,0.06274855515575765,0.9300463906169919,0.054847799164989684,69.90786958083007,27.72683691953134,-2.3312943402258086,30.35488611357158,134.18531803653482,45.44025886236509,22.14214990373751,24.4850513295088
9.0,0.3808333333333333,0.0057645833333333,0.3607692307692307,0.0323603550295858,0.4583333333333333,0.3461538461538461,,,,,1.0,0.0,1.0,5.0,,1751710094398.4443,7.487777777777778,2.45,5.0,1751710091252.0,1751710096252.0,1.0,0.0,0.0,25.07587222225924,1.8030779721085795,11.236291465877578,33.14363084434477,0.8926758632642159,122,0.800278789820294,0.0643669957513085,0.5208090134309848,0.14882769409196134,0.3938914852731936,0.11697591201063244,-0.16836201418246605,0.05694079294177766,0.8905355314675061,0.08089820737142514,105.4750852780852,199.3139456121041,-15.351198051610574,100.49356102318329,199.71406452956705,416.0549225126611,22.466235892460166,25.07587222225924
10.0,0.3791666666666666,0.0078645833333333,0.3584615384615384,0.0265940828402366,0.4583333333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710098375.8572,6.63857142857143,1.99,5.0,1751710096253.0,1751710101253.0,1.0,0.0,0.0,24.57819152841091,0.6760052606361816,23.374596673664943,26.727640730513823,0.9660902022461708,0,0.7916745820647431,0.06632661571199276,0.4511494529814748,0.0639343897971181,0.328258936024106,0.10868413795471438,-0.10175977748928523,0.04031869710937943,0.9307695692445843,0.04619259971026806,73.44220205753852,17.223543705142603,-0.6380162115657828,9.314906869598351,134.83668692525438,14.948438340286682,22.46650377082212,24.57819152841091
11.0,0.3791666666666666,0.0080729166666666,0.3638461538461538,0.0326159763313609,0.4583333333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710102710.4285,7.247142857142856,2.4842857142857144,5.0,1751710101254.0,1751710106254.0,1.0,0.0,0.0,22.116295724396558,2.629133571634895,14.956366014406298,27.018984141620635,0.8724223292265024,96,0.5309033576522677,0.21310159944655382,0.3936672854282937,0.3143155886382859,-0.013656184836993478,0.32161939150463814,-0.08709531738525378,0.14173984287910898,0.9308994854448155,0.04724953937310137,10.597910510129346,164.60035542411856,-29.71105374502687,632.515953582936,239.4010058684804,1111.3382667993214,18.290200727494838,22.116295724396558
12.0,0.3733333333333333,0.0084,0.3638461538461538,0.0351603550295858,0.4583333333333333,0.3846153846153846,,,,,1.0,0.0,1.0,5.0,,1751710107742.5,7.93,2.465,5.0,1751710106255.0,1751710111255.0,1.0,0.0,0.0,22.48643277186996,1.6310105517804294,12.614133561987448,26.985458881952106,0.6494450586147057,409,0.6351139618459364,2.877467081718234,0.2384014517190919,1.2494475048112221,0.13977303509051311,0.31822053919661464,0.041072536309915336,0.1861833421860847,0.9101936930170371,0.12062574871734959,0.7297710826125275,128.22332815698852,38.96675401336345,164.45531604820013,241.70602104926297,174.29150870063188,19.20110426878647,22.48643277186996
13.0,0.3658333333333333,0.0083534722222222,0.3646153846153845,0.0301917159763313,0.4583333333333333,0.4134615384615384,,,,,1.0,0.0,1.0,5.0,,1751710111804.0,8.2,2.6,5.0,1751710111256.0,1751710116256.0,1.0,0.0,0.0,24.66974016984767,3.940769545751765,5.8839741896862265e-06,27.35815296251329,0.9130728172699059,15,0.8126301460598914,0.05369188800965782,0.4123241410046628,0.06802310723746716,0.3699123609530664,0.10326996370672578,-0.07069961285059755,0.02419560466237349,0.9188955860288315,0.0505800759655343,81.69687256458246,20.97162539120827,6.329652294507776,21.585948771650532,136.07844279411543,19.49859170567736,22.860760863029494,24.66974016984767
14.0,0.3833333333333333,0.0086111111111111,0.3707692307692307,0.0341278106508875,0.4583333333333333,0.4134615384615384,,,,,1.0,0.0,1.0,5.0,,1751710120083.1667,8.200000000000001,3.533333333333333,5.0,1751710116257.0,1751710121257.0,1.0,0.0,0.0,24.464431985687977,1.4520422077042043,20.7165824608653,27.23962306964982,0.9144839883682859,29,0.7158462073343604,0.10795434084001466,0.34201645806077907,0.2626703291311443,0.21433852627452568,0.1599637585146678,-0.046061560046431395,0.06282879177977586,0.9599819547299713,0.02934365790342294,52.24125207565902,29.776145931514677,13.924464282490534,30.836385067572238,138.96628392762483,37.40489313418697,22.65313971801371,24.464431985687977
15.0,0.3725,0.0064173611111111,0.393076923076923,0.0522065088757396,0.4166666666666667,0.4903846153846153,,,,,1.0,0.0,1.0,5.0,,1751710123770.0,8.11,3.443333333333333,5.0,1751710121258.0,1751710126258.0,1.0,0.0,0.0,25.210548964030604,0.596913190659177,23.90229241726549,26.604568265782365,0.9272314427842301,0,0.7588055236681742,0.04268096416844641,0.3664909395819099,0.011742644278683321,0.257561861800602,0.07138204471617716,-0.045086360151049075,0.006985437787168777,0.9624488992439575,0.0134657321504971,58.2971967835138,10.401865813490081,10.05507550777927,1.1807158137824552,123.58051228604234,5.033930907276296,23.675253965105295,25.210548964030604
16.0,0.37,0.0078222222222222,0.3853846153846154,0.0460644970414201,0.4479166666666666,0.5,,,,,1.0,0.0,1.0,5.0,,1751710129378.6667,7.843333333333334,3.31,5.0,1751710126259.0,1751710131259.0,1.0,0.0,0.0,22.7794342866694,2.226905099828599,18.35928767907276,30.045590317808298,0.88578240329688,104,0.6198062966939982,0.13836987274109402,0.45482933486714267,0.16674001602244473,0.09680880508033932,0.22618990382463303,-0.12953337564206918,0.09734778829642997,0.9541933029967348,0.05272389297156763,34.84455038735706,60.6061377170578,-13.194367260617907,190.69364200951335,226.33413290792717,633.0841038257959,19.978277698230897,22.7794342866694
