GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score,time,valence,arousal,videoID,start_time,end_time,probe
0.5864406779661017,0.0005515656420568,0.4579710144927535,0.0025624868725057,0.6101694915254238,0.4782608695652174,0.2316642997858318,0.1655609283988683,0.2316642997858318,0.1655609283988683,0,1,37,8,0.8122798507019643,1755174881393.0,5.0,5.0,8.0,1755174881393.0,1755174886393.0,1
0.5335593220338982,0.0005887963228957,0.4539130434782609,0.0033391304347826,0.5423728813559322,0.463768115942029,0.1787829438536284,0.1615029573843757,0.1787829438536284,0.1615029573843757,0,1,37,8,0.0136155085304933,1755174881393.0,5.0,5.0,8.0,1755174881393.0,1755174886393.0,1
0.5332203389830509,0.0004620511347313,0.4814492753623187,0.004127620247847,0.5423728813559322,0.5072463768115942,0.178443960802781,0.1890391892684335,0.178443960802781,0.1890391892684335,0,1,37,8,2.722562387067794e-05,1755174881393.0,5.0,5.0,8.0,1755174881393.0,1755174886393.0,1
0.535593220338983,0.0005745475438092,0.473623188405797,0.0043725267800882,0.559322033898305,0.4782608695652174,0.1808168421587132,0.1812131023119118,0.1808168421587132,0.1812131023119118,0,1,37,8,0.5373655610955613,1755174900053.6667,5.0,5.933333333333334,8.0,1755174896396.0,1755174901396.0,1
0.5003389830508476,0.0006577420281528,0.5139130434782608,0.0041857592942659,0.5254237288135594,0.5217391304347826,0.1455626048705777,0.2215029573843756,0.1455626048705777,0.2215029573843756,0,1,37,8,0.5681843849081427,1755174904516.5715,4.2,6.869999999999999,8.0,1755174901397.0,1755174906397.0,0
0.487457627118644,0.0004430910657856,0.5611594202898551,0.0042683469859273,0.5042372881355932,0.5652173913043478,0.1326812489383741,0.2687493341959698,0.1326812489383741,0.2687493341959698,0,1,37,8,0.0725933161850778,1755174909130.5715,2.56,7.097142857142857,8.0,1755174906398.0,1755174911398.0,0
0.4779661016949152,0.0003906923297902,0.5744927536231884,0.0036610796051249,0.4915254237288136,0.5797101449275363,0.1231897235146454,0.2820826675293031,0.1231897235146454,0.2820826675293031,0,1,37,8,2.7867598353569545e-05,1755174913001.0,2.33,7.93,8.0,1755174911399.0,1755174916399.0,0
0.4698305084745762,0.0003681700660729,0.5753623188405796,0.0041944969544213,0.4745762711864407,0.5797101449275363,0.1150541302943064,0.2829522327466944,0.1150541302943064,0.2829522327466944,0,1,37,8,0.0535452145316481,1755174917369.25,2.33,7.2675,8.0,1755174916400.0,1755174921400.0,0
0.4650847457627119,0.0004384946854352,0.5684057971014493,0.0036403276622558,0.4745762711864407,0.5652173913043478,0.1103083675824421,0.2759957110075641,0.1103083675824421,0.2759957110075641,0,1,37,8,4.083001082145662e-05,1755174925213.1333,4.413333333333332,6.922666666666668,8.0,1755174921401.0,1755174926401.0,0
0.4555932203389831,0.0004210284401034,0.576231884057971,0.0043399285864314,0.4745762711864407,0.5942028985507246,0.1008168421587133,0.2838217979640857,0.1008168421587133,0.2838217979640857,0,1,37,8,4.6269329027267055e-05,1755174928278.3333,6.777777777777778,7.58,8.0,1755174926402.0,1755174931402.0,0
0.4511864406779661,0.0004468830795748,0.5721739130434783,0.0051689981096408,0.4745762711864407,0.5797101449275363,0.0964100624976962,0.279763826949593,0.0964100624976962,0.279763826949593,0,1,37,8,0.0038942719626405,1755174928278.3333,6.777777777777778,7.58,8.0,1755174926402.0,1755174931402.0,0
0.4454237288135594,0.0003681700660729,0.5820289855072464,0.0043802562486872,0.4576271186440678,0.5797101449275363,0.0906473506332896,0.2896188994133611,0.0906473506332896,0.2896188994133611,0,1,37,8,9.71674614742621e-10,1755174928278.3333,6.777777777777778,7.58,8.0,1755174926402.0,1755174931402.0,0
0.4342372881355933,0.0003089916690606,0.5779710144927536,0.0043826086956521,0.4406779661016949,0.5905797101449275,0.0794609099553235,0.2855609283988683,0.0794609099553235,0.2855609283988683,0,1,37,8,0.0093503939748922,1755174928278.3333,6.777777777777778,7.58,8.0,1755174926402.0,1755174931402.0,0
0.4254237288135593,0.0004165469692617,0.5979710144927537,0.0051233774417139,0.4406779661016949,0.6086956521739131,0.0706473506332895,0.3055609283988684,0.0706473506332895,0.3055609283988684,0,1,37,8,0.2688304238271866,1755174950483.6,5.533333333333334,7.400000000000003,8.0,1755174946406.0,1755174951406.0,0
0.4233898305084745,0.0004307957483481,0.6356521739130435,0.0065953371140516,0.4406779661016949,0.6666666666666666,0.0686134523282047,0.3432420878191582,0.0686134523282047,0.3432420878191582,0,1,37,8,0.0750357275197325,1755174952314.5,2.5675,7.300000000000001,8.0,1755174951407.0,1755174956407.0,0
0.4122033898305083,0.0002923297902901,0.6515942028985506,0.0066453266120562,0.423728813559322,0.677536231884058,0.0574270116502385,0.3591841168046654,0.0574270116502385,0.3591841168046654,0,1,37,8,0.0647455484515097,1755174952314.5,2.5675,7.300000000000001,8.0,1755174951407.0,1755174956407.0,0
0.3935593220338982,0.0003940247055443,0.6286956521739131,0.0053256878806973,0.4067796610169492,0.6485507246376812,0.0387829438536284,0.3362855660800278,0.0387829438536284,0.3362855660800278,0,1,37,8,0.0041148077342252,1755174952314.5,2.5675,7.300000000000001,8.0,1755174951407.0,1755174956407.0,0
0.3911864406779661,0.0004922723355357,0.6173913043478261,0.0062423860533501,0.4067796610169492,0.6340579710144927,0.0364100624976963,0.3249812182539408,0.0364100624976963,0.3249812182539408,0,1,37,8,0.2596166671636524,1755174971139.0,2.07,7.13,8.0,1755174966410.0,1755174971410.0,0
0.3932203389830509,0.0003562194771617,0.6231884057971014,0.0064524259609325,0.4067796610169492,0.644927536231884,0.0384439608027811,0.3307783197032162,0.0384439608027811,0.3307783197032162,0,1,37,8,0.2156071340478415,1755174971647.6667,2.07,7.666666666666667,8.0,1755174971411.0,1755174976411.0,0
